Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
20150605,32.375,32.42250061,32.09000015,32.16249847,142507200,6,6,6,6,4,8,8
20150608,32.22499847,32.30250168,31.70750046,31.95000076,210699200,0,6,3,0,3,6,0
20150609,31.67499924,32.02000046,31.40500069,31.85499954,224301600,8,8,4,6,6,6,6
20150610,31.97999954,32.33499908,31.96249962,32.22000122,156349200,0,8,6,0,14,0,0
20150611,32.29499817,32.54499817,32.11999893,32.14749908,141563600,6,6,0,12,0,0,0
20150612,32.04750061,32.08250046,31.77750015,31.79249954,147544800,6,3,6,3,0,10,0
20150615,31.52499962,31.80999947,31.42749977,31.72999954,175955600,4,4,4,6,12,3,3
20150616,31.75749969,31.96249962,31.59250069,31.89999962,125976400,3,3,12,6,4,4,4
20150617,31.93000031,31.96999931,31.68499947,31.82500076,131672400,0,8,0,4,4,3,5
20150618,31.80750084,32.07749939,31.80500031,31.96999931,141628800,10,0,12,12,4,10,12
20150619,31.92749977,31.95499992,31.60000038,31.64999962,218867600,0,10,10,0,8,12,0
20150622,31.87249947,32.01499939,31.77000046,31.90250015,136157200,4,4,6,4,6,4,4
20150623,31.87000084,31.90250015,31.71999931,31.75749969,121075600,0,6,3,0,3,6,0
20150624,31.80249977,32.45000076,31.78000069,32.02750015,221123600,6,6,4,5,6,5,6
20150625,32.21500015,32.29999924,31.875,31.875,127752400,0,3,4,0,4,3,0
20150626,31.91749954,31.99749947,31.62750053,31.6875,176267200,4,4,3,4,3,6,0
20150629,31.36499977,31.61750031,31.12000084,31.13249969,196645600,0,2,1,2,3,2,0
20150630,31.39249992,31.53000069,31.21500015,31.35750008,177482800,2,2,8,6,4,2,4
20150701,31.72500038,31.73500061,31.49749947,31.64999962,120955200,0,16,6,6,10,6,0
20150702,31.60750008,31.67250061,31.44249916,31.61000061,108844000,16,8,12,16,12,0,16
20150706,31.23500061,31.55750084,31.21249962,31.5,112241600,6,6,10,6,0,16,0
20150707,31.47249985,31.53750038,30.94249916,31.42250061,187787200,4,4,4,6,12,3,3
20150708,31.12000084,31.15999985,30.63500023,30.64249992,243046400,2,2,6,4,2,4,0
20150709,30.96249962,31.01499939,29.80500031,30.01749992,314380000,0,4,4,3,3,3,3
20150710,30.48500061,30.96249962,30.30249977,30.81999969,245418000,0,12,6,0,6,6,6
20150713,31.25749969,31.44000053,31.07999992,31.41500092,165762000,16,16,0,12,16,12,8
20150714,31.51000023,31.59250069,31.26000023,31.40250015,127072400,16,4,9,12,9,8,10
20150715,31.43000031,31.78750038,31.39500046,31.70499992,134596800,4,9,12,9,8,10,16
20150716,31.93499947,32.14250183,31.83749962,32.12749863,144889600,12,4,12,4,8,8,8
20150717,32.27000046,32.40499878,32.07749939,32.40499878,184658800,0,8,0,4,4,3,5
20150720,32.74250031,33.24250031,32.67499924,33.01750183,235600800,0,0,6,6,0,12,0
20150721,33.21250153,33.22999954,32.58000183,32.6875,307025600,0,6,6,0,12,0,0
20150722,30.49749947,31.375,30.49749947,31.30500031,461802400,4,4,3,5,0,8,0
20150723,31.54999924,31.77249908,31.26499939,31.29000092,203998000,3,4,3,6,8,3,3
20150724,31.32999992,31.43499947,30.97500038,31.125,168649200,3,3,8,6,3,4,3
20150727,30.77249908,30.90250015,30.53000069,30.69249916,177822000,0,6,0,4,4,4,4
20150728,30.84499931,30.97750092,30.63750076,30.84499931,134472400,0,0,8,6,3,8,3
20150729,30.78750038,30.875,30.56749916,30.74749947,148046800,0,13,8,4,16,4,9
20150730,30.57999992,30.64249992,30.42749977,30.59250069,134513200,0,3,0,6,0,3,0
20150731,30.64999962,30.65999985,30.22750092,30.32500076,171540000,4,3,5,3,3,8,0
20150803,30.375,30.64249992,29.37999916,29.61000061,279904000,2,2,2,4,4,2,0
20150804,29.35499954,29.42499924,28.3125,28.65999985,496554400,0,1,1,2,1,1,0
20150805,28.23749924,29.36000061,28.02499962,28.85000038,397250400,0,2,4,4,2,2,2
20150806,28.99250031,29.125,28.53000069,28.78249931,211612000,0,8,3,3,5,3,4
20150807,28.64500046,29.0625,28.625,28.87999916,154681600,0,4,0,10,0,3,3
20150810,29.13249969,29.99749947,29.13249969,29.93000031,219806400,8,0,24,0,8,8,0
20150811,29.45249939,29.54500008,28.33250046,28.37249947,388331200,0,12,0,6,6,0,0
20150812,28.13249969,28.85499954,27.40749931,28.80999947,404870000,6,6,6,6,0,8,8
20150813,29.01000023,29.10000038,28.63500023,28.78750038,194143200,8,8,8,0,7,12,7
20150814,28.57999992,29.07749939,28.50250053,28.98999977,171718000,8,8,0,6,6,6,6
20150817,29.01000023,29.41250038,28.875,29.29000092,163538800,0,0,9,0,3,3,3
20150818,29.10750008,29.36000061,29.00250053,29.125,138242800,0,10,0,3,3,4,0
20150819,29.02499962,29.12999916,28.67000008,28.75250053,193146000,0,3,2,2,0,7,0
20150820,28.52000046,28.58749962,27.90749931,28.16250038,274006400,2,2,2,3,6,3,0
20150821,27.60750008,27.97500038,26.41250038,26.44000053,513102000,1,1,2,3,2,1,0
20150824,23.71750069,27.20000076,23,25.78000069,648825200,0,1,2,3,2,1,1
20150825,27.77750015,27.77750015,25.875,25.93499947,414406400,0,3,6,3,2,2,2
20150826,26.77249908,27.47249985,26.26250076,27.42250061,387098400,13,18,4,9,9,9,0
20150827,28.05750084,28.30999947,27.50499916,28.22999954,338464400,20,0,8,15,15,0,18
20150828,28.04249954,28.32749939,27.88500023,28.32250023,212657600,0,4,12,12,4,18,14
20150831,28.00749969,28.63249969,28,28.19000053,224917200,3,4,4,3,8,6,0
20150901,27.53750038,27.96999931,26.84000015,26.93000031,307383600,1,1,2,3,2,1,0
20150902,27.55750084,28.08499908,27.28249931,28.08499908,247555200,0,2,4,4,2,2,2
20150903,28.12249947,28.19499969,27.51000023,27.59250069,212935600,0,5,2,2,2,3,0
20150904,27.24250031,27.61249924,27.12750053,27.31749916,199985200,0,6,4,4,0,5,5
20150908,27.9375,28.13999939,27.57999992,28.07749939,219374400,10,12,10,0,12,12,4
20150909,28.44000053,28.50499916,27.44249916,27.53750038,340043200,8,8,0,6,6,4,0
20150910,27.56749916,28.31999969,27.47500038,28.14249992,251571200,0,4,6,6,0,8,8
20150911,27.94750023,28.55249977,27.94000053,28.55249977,199662000,4,12,12,0,10,12,10
20150914,29.14500046,29.22249985,28.71500015,28.82749939,233453600,6,6,0,5,6,6,5
20150915,28.98250008,29.13249969,28.60499954,29.06999969,173364800,0,0,5,6,4,6,5
20150916,29.0625,29.13500023,28.86000061,29.10250092,148694000,0,6,8,6,6,10,0
20150917,28.91500092,29.12249947,28.43000031,28.47999954,256450400,0,1,1,2,1,1,0
20150918,28.05249977,28.57500076,27.96750069,28.36249924,297141200,0,1,2,3,2,1,1
20150921,28.41749954,28.84250069,28.41500092,28.80249977,200888000,0,3,6,3,2,2,2
20150922,28.34499931,28.54500008,28.12999916,28.35000038,201384800,0,7,0,2,2,3,0
20150923,28.40749931,28.68000031,28.32500076,28.57999992,143026800,0,6,4,4,0,7,7
20150924,28.3125,28.875,28.09250069,28.75,200878000,9,10,10,0,9,14,10
20150925,29.11000061,29.17250061,28.50499916,28.67749977,224607600,5,5,0,4,4,6,0
20150928,28.46249962,28.64249992,28.11000061,28.11000061,208436000,0,3,2,2,2,5,0
20150929,28.20750046,28.37750053,26.96500015,27.26499939,293461600,2,2,2,4,4,2,0
20150930,27.54249954,27.88500023,27.18250084,27.57500076,265892000,0,2,4,4,2,2,2
20151001,27.26749992,27.40500069,26.82749939,27.39500046,255716400,0,8,3,3,5,3,4
20151002,27.00250053,27.75250053,26.88750076,27.59499931,232079200,0,4,0,10,0,3,3
20151005,27.46999931,27.84250069,27.26749992,27.69499969,208258800,4,0,14,0,12,4,12
20151006,27.65749931,27.93499947,27.44249916,27.82749939,192787200,0,12,0,14,4,9,9
20151007,27.93499947,27.94249916,27.35250092,27.69499969,187062400,0,0,5,0,2,3,0
20151008,27.54750061,27.54750061,27.05249977,27.375,247918400,3,5,3,4,3,8,0
20151009,27.5,28.06999969,27.37249947,28.03000069,211064400,0,8,4,3,6,3,6
20151012,28.18250084,28.1875,27.86000061,27.89999962,121868800,5,5,3,4,3,6,0
20151013,27.70499992,28.11249924,27.67000008,27.94750023,132197200,0,6,4,4,0,5,5
20151014,27.82250023,27.87999916,27.38999939,27.55249977,177849600,4,6,4,0,4,8,0
20151015,27.73250008,28.02499962,27.62249947,27.96500015,150694000,6,6,4,5,6,5,6
20151016,27.94499969,28,27.63249969,27.76000023,156930400,0,3,4,0,4,3,0
20151019,27.70000076,27.9375,27.52750015,27.93250084,119036800,6,7,9,7,4,7,10
20151020,27.83499908,28.54249954,27.70499992,28.44249916,195871200,9,12,9,4,10,10,4
20151021,28.5,28.89500046,28.42499924,28.44000053,167180800,8,8,0,6,6,4,0
20151022,28.58250046,28.875,28.52499962,28.875,166616400,0,4,6,6,0,8,8
20151023,29.17499924,29.80750084,29.08250046,29.77000046,237467600,8,15,18,0,18,15,8
20151026,29.52000046,29.53249931,28.72999954,28.81999969,265335200,8,8,0,6,6,4,0
20151027,28.85000038,29.13500023,28.49749947,28.63750076,279537600,0,6,4,4,0,7,7
20151028,29.23250008,29.82500076,29.01499939,29.81749916,342205600,12,12,12,0,12,12,12
20151029,29.67499924,30.17250061,29.56749916,30.13249969,204909200,8,8,0,6,6,6,6
20151030,30.24749947,30.30500031,29.86249924,29.875,197461200,0,0,4,4,0,8,0
20151102,30.20000076,30.34000015,29.90250015,30.29500008,128813200,6,6,6,6,12,6,6
20151103,30.19750023,30.87249947,30.17499924,30.64249992,182076000,3,3,8,6,3,4,3
20151104,30.78249931,30.95499992,30.40500069,30.5,179544400,0,5,0,3,2,4,0
20151105,30.46249962,30.67250061,30.04500008,30.22999954,158210800,0,3,2,2,2,5,0
20151106,30.27750015,30.45249939,30.15500069,30.26499939,132169200,8,3,8,6,8,3,8
20151109,30.23999977,30.45249939,30.01250076,30.14249992,135485600,0,6,3,4,4,3,4
20151110,29.22500038,29.51749992,29.01499939,29.19249916,236511600,0,3,4,5,0,6,0
20151111,29.09250069,29.35499954,28.80249977,29.02750015,180872000,6,6,5,6,9,5,5
20151112,29.06500053,29.20499992,28.91250038,28.93000031,130102400,3,3,12,6,4,4,4
20151113,28.79999924,28.89249992,28.06749916,28.08499908,183249600,0,7,0,2,2,3,0
20151116,27.84499931,28.55999947,27.75,28.54500008,152426800,0,4,6,6,0,8,8
20151117,28.72999954,28.76250076,28.32999992,28.42250061,110467600,4,12,12,0,10,12,10
20151118,28.94000053,29.37249947,28.875,29.32250023,186698800,12,12,0,10,12,10,4
20151119,29.40999985,29.9375,29.19000053,29.69499969,173183200,12,0,10,12,10,4,12
20151120,29.79999924,29.97999954,29.71249962,29.82500076,137148400,0,7,6,6,3,12,0
20151123,29.81749916,29.93250084,29.33499908,29.4375,129930000,0,2,1,2,3,2,0
20151124,29.33250046,29.83749962,29.28000069,29.71999931,171212800,1,1,4,4,4,1,1
20151125,29.80249977,29.80750084,29.47999954,29.50749969,85553200,0,2,3,2,1,2,0
20151127,29.57250023,29.60250092,29.39999962,29.45249939,52185600,0,4,4,3,3,3,3
20151130,29.49749947,29.85250092,29.4375,29.57500076,156721200,0,12,7,0,8,8,3
20151201,29.6875,29.70249939,29.21500015,29.33499908,139409600,8,8,0,6,6,4,0
20151202,29.33499908,29.52750015,29.02000046,29.06999969,133546400,0,3,2,2,0,7,0
20151203,29.13750076,29.19750023,28.55500031,28.79999924,166278000,2,2,2,3,6,3,0
20151204,28.82250023,29.8125,28.77750015,29.75749969,231108000,10,6,9,8,10,7,4
20151207,29.74500084,29.96500015,29.45249939,29.56999969,128336800,0,6,2,4,4,0,0
20151208,29.37999916,29.64999962,29.21500015,29.55750084,137238000,5,6,6,5,0,6,6
20151209,29.40999985,29.42250061,28.77000046,28.90500069,185445600,4,6,4,0,4,8,0
20151210,29.01000023,29.23500061,28.87750053,29.04249954,116850800,4,4,6,4,6,4,4
20151211,28.79750061,28.84749985,28.21249962,28.29500008,187544800,0,6,3,0,3,6,0
20151214,28.04500008,28.17000008,27.44750023,28.12000084,257274800,4,4,6,4,6,4,4
20151215,27.98500061,28.20000076,27.58749962,27.62249947,213292400,0,6,3,0,3,6,0
20151216,27.76749992,27.99749947,27.20000076,27.83499908,224954000,8,8,4,6,6,6,6
20151217,28.00499916,28.0625,27.24500084,27.24500084,179091200,0,3,2,0,5,0,0
20151218,27.22750092,27.37999916,26.45249939,26.50749969,385813200,4,4,3,5,0,8,0
20151221,26.81999969,26.84250069,26.39249992,26.83250046,190362400,5,8,5,4,8,4,8
20151222,26.85000038,26.93000031,26.61249924,26.80750084,131157600,8,8,4,6,6,6,6
20151223,26.81749916,27.21249962,26.79999924,27.15250015,130629600,0,4,0,10,0,3,3
20151224,27.25,27.25,26.98749924,27.00749969,54281600,3,0,10,0,3,4,0
20151228,26.89749908,26.92250061,26.54500008,26.70499992,106816800,3,5,3,4,3,8,0
20151229,26.73999977,27.35750008,26.71500015,27.18499947,123724800,0,8,4,3,6,3,6
20151230,27.14500046,27.17499924,26.79500008,26.82999992,100855200,5,5,3,4,3,6,0
20151231,26.75250053,26.75749969,26.20499992,26.31500053,163649200,0,4,2,3,0,5,0
20160104,25.65250015,26.34250069,25.5,26.33749962,270597600,5,8,5,4,8,4,8
20160105,26.4375,26.46249962,25.60250092,25.67749977,223164000,5,5,3,4,3,6,0
20160106,25.13999939,25.59250069,24.96750069,25.17499924,273829600,0,6,4,4,0,5,5
20160107,24.67000008,25.03249931,24.10750008,24.11249924,324377600,4,6,4,0,4,8,0
20160108,24.63750076,24.77750015,24.19000053,24.23999977,283192000,8,8,4,6,6,6,6
20160111,24.74250031,24.76499939,24.33499908,24.63249969,198957600,0,8,6,0,14,0,0
20160112,25.13750076,25.17250061,24.70999908,24.98999977,196616800,12,12,0,24,16,0,16
20160113,25.07999992,25.29750061,24.32500076,24.34749985,249758400,9,0,9,12,0,12,0
20160114,24.48999977,25.12000084,23.93499947,24.87999916,252680400,6,6,8,6,8,9,9
20160115,24.04999924,24.42749977,23.84000015,24.28249931,319335600,6,3,6,3,4,8,0
20160119,24.60250092,24.66250038,23.875,24.16500092,212350800,0,4,4,3,3,3,3
20160120,23.77499962,24.54750061,23.35499954,24.19750023,289337600,0,12,6,0,6,6,6
20160121,24.26499939,24.46999931,23.73500061,24.07500076,208646000,8,8,0,6,6,6,6
20160122,24.65749931,25.36499977,24.59250069,25.35499954,263202000,0,0,6,6,0,12,0
20160125,25.37999916,25.38249969,24.80249977,24.86000061,207178000,0,6,6,0,12,0,0
20160126,24.98250008,25.21999931,24.51749992,24.99749947,300308000,6,6,6,6,0,8,8
20160127,24.01000023,24.15749931,23.33499908,23.35499954,533478800,4,6,4,0,4,8,0
20160128,23.44750023,23.62999916,23.09749985,23.52249908,222715200,4,4,6,4,6,4,4
20160129,23.69750023,24.33499908,23.58749962,24.33499908,257666000,0,12,6,0,6,6,6
20160201,24.11750031,24.17749977,23.85000038,24.10750008,163774000,7,7,0,4,4,6,0
20160202,23.85499954,24.01000023,23.56999969,23.62000084,149428800,0,3,2,2,0,7,0
20160203,23.75,24.20999908,23.52000046,24.08749962,183857200,9,10,10,4,14,7,12
20160204,23.96500015,24.33250046,23.79750061,24.14999962,185886800,8,8,4,6,6,6,6
20160205,24.12999916,24.22999954,23.42250061,23.50499916,185672400,0,3,0,6,0,3,0
20160208,23.28249931,23.92499924,23.26000023,23.75250053,216085600,6,6,6,6,4,8,8
20160209,23.57250023,23.98500061,23.48250008,23.74749947,177324800,8,4,8,4,5,8,5
20160210,23.97999954,24.08749962,23.52499962,23.56749916,169374400,0,5,0,3,2,4,0
20160211,23.44750023,23.68000031,23.14749908,23.42499924,200298800,0,6,3,4,3,5,5
20160212,23.54750061,23.625,23.25250053,23.49749947,161405600,12,7,14,4,10,10,9
20160216,23.75499916,24.21249962,23.65250015,24.15999985,196231600,0,18,0,6,6,6,0
20160217,24.16749954,24.55249977,24.03750038,24.53000069,179452800,22,0,8,8,18,0,12
20160218,24.70999908,24.72249985,24.02249908,24.06500053,156084000,0,0,0,12,0,12,0
20160219,24,24.19000053,23.95000076,24.01000023,141496800,6,6,8,6,8,9,9
20160222,24.07749939,24.22500038,23.97999954,24.21999931,137123200,12,4,12,4,8,8,8
20160223,24.10000038,24.125,23.63750076,23.67250061,127770400,0,7,0,2,2,3,0
20160224,23.49500084,24.09499931,23.32999992,24.02499962,145022800,0,4,6,6,0,8,8
20160225,24.01250076,24.19000053,23.8125,24.19000053,110330800,4,12,12,0,10,12,10
20160226,24.29999924,24.50499916,24.14500046,24.22750092,115964400,6,6,0,5,6,6,5
20160229,24.21500015,24.55750084,24.16250038,24.17250061,140865200,0,0,4,4,2,6,0
20160301,24.41250038,25.19249916,24.35499954,25.13249969,201628400,4,10,12,6,12,10,4
20160302,25.12750053,25.22249985,24.90999985,25.1875,132678400,0,6,2,4,4,0,0
20160303,25.14500046,25.42749977,25.11249924,25.375,147822800,5,6,6,5,0,6,6
20160304,25.59250069,25.9375,25.34250069,25.75250053,184220400,7,12,7,0,8,8,8
20160307,25.59749985,25.70750046,25.23999977,25.46750069,143315600,7,7,0,4,4,6,0
20160308,25.19499969,25.44000053,25.10000038,25.25749969,126247600,0,6,4,4,0,7,7
20160309,25.32749939,25.39500046,25.06749916,25.28000069,108806800,12,12,12,0,12,12,12
20160310,25.35250092,25.55999947,25.03750038,25.29249954,134054400,10,10,0,6,8,6,8
20160311,25.55999947,25.56999969,25.375,25.56500053,109632800,0,0,0,9,0,9,0
20160314,25.47750092,25.72750092,25.44499969,25.62999916,100304400,0,0,15,8,15,0,20
20160315,25.98999977,26.29500008,25.96249962,26.14500046,160270800,0,15,8,15,0,20,0
20160316,26.15250015,26.57749939,26.14749908,26.49250031,153214000,12,4,12,0,14,0,4
20160317,26.37999916,26.61750031,26.23999977,26.45000076,137682800,3,3,0,10,0,4,0
20160318,26.58499908,26.625,26.29750061,26.47999954,176820800,6,6,6,6,4,8,8
20160321,26.48250008,26.91250038,26.28499985,26.47750092,142010800,8,4,8,4,5,8,5
20160322,26.3125,26.82250023,26.30249977,26.68000031,129777600,0,10,0,6,3,6,3
20160323,26.62000084,26.76749992,26.47500038,26.53249931,102814000,0,0,4,0,4,0,0
20160324,26.36750031,26.5625,26.22249985,26.41749954,104532000,6,8,6,8,0,10,10
20160328,26.5,26.54750061,26.26499939,26.29750061,77645600,5,8,5,0,5,8,5
20160329,26.22249985,26.94750023,26.21999931,26.92000008,124760400,10,10,0,8,6,8,6
20160330,27.16250038,27.60499954,27.14999962,27.38999939,182404400,0,0,6,0,12,0,6
20160331,27.43000031,27.47500038,27.21999931,27.24749947,103553600,0,6,0,14,0,8,0
20160401,27.19499969,27.5,27.04999924,27.49749947,103496000,6,6,6,6,4,8,8
20160404,27.60499954,28.04750061,27.56749916,27.78000069,149424800,12,4,12,4,8,8,8
20160405,27.37750053,27.68250084,27.35499954,27.45249939,106314800,0,7,0,2,2,3,0
20160406,27.55750084,27.74500084,27.29999924,27.73999977,105616400,0,6,4,4,0,7,7
20160407,27.48749924,27.60499954,27.03000069,27.13500023,127207600,6,6,6,0,6,12,0
20160408,27.22750092,27.44249916,27.04249954,27.16500092,94326800,4,4,6,4,6,4,4
20160411,27.24250031,27.65250015,27.20750046,27.25499916,117630000,0,12,6,0,6,6,6
20160412,27.33499908,27.625,27.16500092,27.61000061,108929200,12,12,0,6,6,6,6
20160413,27.70000076,28.08499908,27.70000076,28.01000023,133029200,0,0,0,0,0,0,0
20160414,27.90500069,28.09749985,27.83250046,28.02499962,101895600,0,0,0,0,0,0,0
20160415,28.02750015,28.07500076,27.43250084,27.46249962,187756000,3,3,3,3,0,12,0
20160418,27.22249985,27.23749924,26.73500061,26.87000084,243286000,2,2,2,3,6,3,0
20160419,26.96999931,27,26.55750084,26.72750092,129539600,2,2,8,6,4,2,4
20160420,26.65999985,27.02249908,26.51499939,26.78249931,122444000,0,9,6,3,6,3,3
20160421,26.73250008,26.73250008,26.37999916,26.49250031,126210000,0,8,3,10,3,0,8
20160422,26.25250053,26.62000084,26.15500069,26.42000008,134732400,8,8,18,15,0,18,15
20160425,26.25,26.41250038,26.12750053,26.27000046,112126400,4,12,12,0,10,12,10
20160426,25.97750092,26.32500076,25.97750092,26.08749962,224064800,5,5,0,4,4,6,0
20160427,24,24.67749977,23.92000008,24.45499992,458408400,0,3,2,2,2,5,0
20160428,24.40250015,24.46999931,23.5625,23.70750046,328970800,4,2,4,6,8,2,2
20160429,23.49749947,23.68000031,23.12750053,23.43499947,274126000,0,3,6,3,2,2,2
20160502,23.49250031,23.52000046,23.10000038,23.40999985,192640400,0,12,0,3,3,3,3
20160503,23.54999924,23.93499947,23.42000008,23.79500008,227325200,0,0,0,0,0,0,0
20160504,23.79999924,23.97500038,23.45499992,23.54750061,164102000,0,4,4,4,4,0,16
20160505,23.5,23.51749992,23.17000008,23.30999947,143562000,6,6,6,6,0,12,12
20160506,23.34250069,23.36249924,22.96249962,23.18000031,174799600,12,12,12,0,12,12,12
20160509,23.25,23.44249916,23.14749908,23.19750023,131745600,12,12,0,6,6,6,6
20160510,23.33250046,23.39249992,23.02750015,23.35499954,134747200,0,0,0,0,0,0,0
20160511,23.37000084,23.39249992,23.11499977,23.12750053,114876400,0,0,0,0,0,0,0
20160512,23.18000031,23.19499969,22.36750031,22.58499908,305258800,3,3,3,3,0,12,0
20160513,22.5,22.91749954,22.5,22.62999916,177571200,4,4,4,6,12,3,3
20160516,23.09749985,23.59749985,22.91250038,23.46999931,245039200,6,6,12,6,6,6,6
20160517,23.63750076,23.67499924,23.25250053,23.37249947,187667600,0,8,0,4,4,0,0
20160518,23.54000092,23.80249977,23.47249985,23.63999939,168249600,10,9,10,10,0,9,14
20160519,23.65999985,23.65999985,23.39249992,23.54999924,121768400,6,6,6,0,6,12,0
20160520,23.65999985,23.85750008,23.62999916,23.80500031,128104000,4,4,6,4,6,4,4
20160523,23.96750069,24.29750061,23.91749954,24.10750008,152074400,0,12,7,0,8,8,3
20160524,24.30500031,24.52249908,24.20999908,24.47500038,140560800,18,14,0,12,12,4,4
20160525,24.66749954,24.93499947,24.52750015,24.90500069,152675200,0,0,0,0,0,0,0
20160526,24.92000008,25.18250084,24.65999985,25.10250092,225324800,0,0,0,0,0,0,0
20160527,24.86000061,25.11750031,24.8125,25.08749962,145364800,3,3,3,3,0,12,0
20160531,24.89999962,25.10000038,24.70499992,24.96500015,169228800,2,2,2,3,6,3,0
20160601,24.75499916,24.88500023,24.58250046,24.61499977,116693200,1,1,2,3,2,1,0
20160602,24.39999962,24.45999908,24.15749931,24.43000031,160766400,0,1,2,3,2,1,1
20160603,24.44750023,24.56749916,24.36249924,24.47999954,114019600,0,3,6,3,2,2,2
20160606,24.49749947,25.47249985,24.38750076,24.65749931,93170000,0,18,0,6,6,6,0
20160607,24.8125,24.96750069,24.73999977,24.75749969,89638000,20,0,8,15,15,0,18
20160608,24.75499916,24.88999939,24.67000008,24.73500061,83392400,0,4,12,12,4,18,14
20160609,24.625,24.99749947,24.61499977,24.91250038,106405600,4,10,10,9,12,7,14
20160610,24.63249969,24.83749962,24.62000084,24.70750046,126851600,2,2,6,4,2,4,0
20160613,24.67250061,24.78000069,24.27499962,24.33499908,152082000,0,3,2,2,2,3,0
20160614,24.32999992,24.62000084,24.1875,24.36499977,127727600,0,8,4,3,6,3,6
20160615,24.45499992,24.60250092,24.25749969,24.28499985,117780800,8,8,4,6,6,6,6
20160616,24.11249924,24.4375,24.01749992,24.38750076,125307200,0,4,0,10,0,3,3
20160617,24.15500069,24.16250038,23.82500076,23.83250046,244032800,3,0,10,0,3,4,0
20160620,24,24.14249992,23.75749969,23.77499962,137647600,6,6,6,6,4,8,8
20160621,23.73500061,24.08749962,23.67000008,23.97750092,142185600,0,12,6,0,6,6,6
20160622,24.0625,24.22249985,23.83749962,23.88750076,116876400,8,8,0,6,6,6,6
20160623,23.98500061,24.07250023,23.8125,24.02499962,128960800,0,0,8,8,0,8,8
20160624,23.22750092,23.66500092,23.16250038,23.35000038,301245600,0,10,10,0,8,12,0
20160627,23.25,23.26250076,22.875,23.01000023,181958400,4,4,6,4,6,4,4
20160628,23.22500038,23.41500092,23.03499985,23.39749908,161779600,0,12,6,0,6,6,6
20160629,23.49250031,23.63750076,23.40749931,23.60000038,146124000,10,10,0,6,8,6,8
20160630,23.61000061,23.94249916,23.57500076,23.89999962,143345600,0,0,0,12,0,6,6
20160701,23.87249947,24.11750031,23.83250046,23.97249985,104106000,0,4,16,4,9,8,13
20160705,23.84749985,23.85000038,23.61499977,23.74749947,110820800,3,5,3,4,3,8,0
20160706,23.64999962,23.91500092,23.59250069,23.88249969,123796400,0,4,2,4,6,2,2
20160707,23.92499924,24.125,23.90500069,23.98500061,100558400,3,3,8,6,3,4,3
20160708,24.12249947,24.22249985,24.01250076,24.17000008,115648400,0,10,0,6,3,6,3
20160711,24.1875,24.41250038,24.18250084,24.24500084,95179600,0,0,6,3,6,0,7
20160712,24.29249954,24.42499924,24.28000069,24.35499954,96670000,0,12,12,12,0,14,14
20160713,24.35250092,24.41749954,24.20999908,24.21750069,103568800,4,6,4,0,4,8,0
20160714,24.34749985,24.74749947,24.32999992,24.69750023,155676000,8,8,4,6,6,6,6
20160715,24.72999954,24.82500076,24.625,24.69499969,120548000,0,3,2,0,5,0,0
20160718,24.67499924,25.03249931,24.64999962,24.95750046,145975600,6,6,6,6,0,8,8
20160719,24.88999939,25,24.83499908,24.96750069,95119600,4,6,4,0,4,8,0
20160720,25,25.11499977,24.93499947,24.98999977,105104000,4,4,6,4,6,4,4
20160721,24.95750046,25.25,24.78249931,24.85750008,130808000,0,6,3,0,3,6,0
20160722,24.81500053,24.82500076,24.57749939,24.66500092,113254800,3,3,3,3,4,4,0
20160725,24.5625,24.70999908,24.22999954,24.33499908,161531600,0,2,1,2,3,2,0
20160726,24.20499992,24.49250031,24.10499954,24.16749954,224959200,1,1,4,4,4,1,1
20160727,26.06749916,26.08749962,25.6875,25.73749924,369379200,9,14,10,9,10,10,0
20160728,25.70750046,26.11249924,25.70499992,26.08499908,159479200,14,12,12,14,14,0,14
20160729,26.04750061,26.13750076,25.92000008,26.05249977,110934800,8,6,8,8,0,14,0
20160801,26.10250092,26.53750038,26.10250092,26.51250076,152671600,4,4,4,6,12,3,3
20160802,26.51250076,26.51749992,26,26.12000084,135266400,2,2,6,4,2,4,0
20160803,26.20249939,26.45999908,26.19249916,26.44750023,120810400,0,4,4,3,3,3,3
20160804,26.39500046,26.5,26.31999969,26.46750069,109634800,0,8,4,0,4,6,4
20160805,26.56749916,26.91250038,26.54500008,26.87000084,162213600,8,8,0,6,6,6,6
20160808,26.87999916,27.09250069,26.79000092,27.09250069,112148800,0,0,7,0,6,3,6
20160809,27.05750084,27.23500061,27.00250053,27.20249939,105260800,0,8,0,8,3,9,0
20160810,27.17749977,27.22500038,26.94000053,27,96034000,0,3,2,2,2,5,0
20160811,27.12999916,27.23250008,26.96249962,26.98250008,109938000,4,2,4,6,8,2,2
20160812,26.94499969,27.11000061,26.94499969,27.04500008,74641600,0,3,6,3,2,2,2
20160815,27.03499985,27.38500023,27.02000046,27.37000084,103472800,0,12,0,3,3,3,3
20160816,27.40749931,27.55750084,27.30249977,27.34499931,135177600,0,0,0,0,0,0,0
20160817,27.27499962,27.34250069,27.08499908,27.30500031,101424000,3,3,3,3,0,12,0
20160818,27.30750084,27.39999962,27.25499916,27.27000046,87938800,4,4,4,6,12,3,3
20160819,27.19249916,27.42250061,27.09000015,27.34000015,101472400,6,6,12,6,6,6,6
