Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
20150702,26.05400085,26.23250008,26.05400085,26.17000008,24718000,14,18,4,12,12,4,0
20150706,25.97500038,26.26250076,25.95000076,26.14299965,25610000,18,0,15,15,8,0,20
20150707,26.15649986,26.30900002,25.75900078,26.25099945,31944000,0,8,15,15,0,20,18
20150708,26.05249977,26.13669968,25.80550003,25.84149933,25934000,3,8,8,0,7,12,0
20150709,26.15600014,26.18849945,26.01749992,26.0340004,36846000,4,4,6,4,6,4,4
20150710,26.31450081,26.62800026,26.27750015,26.50650024,39134000,0,12,7,0,8,8,3
20150713,26.6439991,27.35549927,26.62000084,27.32749939,44130000,18,20,0,15,15,8,0
20150714,27.33799934,28.29244995,27.33550072,28.05500031,64882000,22,0,8,8,18,0,12
20150715,28.00650024,28.32514954,27.83950043,28.01099968,35692000,0,0,0,12,0,12,0
20150716,28.25600052,29.0340004,28.25,28.99250031,95366000,6,6,8,6,8,9,9
20150717,32.45000076,33.72340012,32.25,33.64649963,223298000,12,16,12,8,16,16,0
20150720,32.9620018,33.44400024,32.65050125,33.15100098,117218000,7,8,3,6,6,0,0
20150721,32.76050186,33.65000153,32.71500015,33.11500168,67544000,6,6,6,6,0,8,8
20150722,33.04449844,33.93199921,32.95000076,33.10499954,78586000,12,12,12,0,12,12,12
20150723,33.06349945,33.18149948,32.04999924,32.2140007,60582000,7,7,0,4,4,6,0
20150724,32.34999847,32.40850067,31.12599945,31.1779995,72514000,0,3,2,2,0,7,0
20150727,31.04999924,31.71500015,31.02499962,31.36300087,53508000,8,8,8,4,12,4,12
20150728,31.64150047,31.64150047,31.16550064,31.39999962,34546000,8,8,4,6,6,6,6
20150729,31.44000053,31.66799927,31.13249969,31.5965004,31502000,0,4,0,10,0,3,3
20150730,31.5,31.76099968,31.10250092,31.62949944,29484000,4,0,13,8,9,4,16
20150731,31.56900024,31.64550018,31.27499962,31.28050041,34122000,0,7,6,6,3,12,0
20150803,31.2670002,31.65279961,31.2670002,31.56049919,26090000,0,4,2,4,6,2,2
20150804,31.42099953,31.7404995,31.3579998,31.46249962,29818000,2,2,6,4,2,4,0
20150805,31.71649933,32.39300156,31.65800095,32.18899918,46686000,0,12,3,6,6,7,0
20150806,32.25,32.26895142,31.61249924,32.13399887,31452000,6,3,4,3,6,0,0
20150807,32.01150131,32.13399887,31.48550034,31.76499939,28078000,4,4,3,5,0,8,0
20150810,31.97400093,32.17200089,31.56245041,31.68650055,36184000,3,4,3,6,8,3,3
20150811,33.45999908,33.74499893,32.71350098,33.03900146,100584000,6,6,12,6,6,6,6
20150812,33.15399933,33.25,32.61449814,32.97800064,58734000,0,8,0,4,4,0,0
20150813,32.96609879,33.22499847,32.58304977,32.82249832,36214000,5,3,4,4,0,8,0
20150814,32.75049973,32.99274826,32.63299942,32.85599899,21442000,4,4,4,6,12,3,3
20150817,32.84000015,33.06900024,32.56200027,33.04349899,21034000,6,6,12,6,6,6,6
20150818,33.09500122,33.20000076,32.67300034,32.80649948,29122000,0,8,0,4,4,0,0
20150819,32.83000183,33.34999847,32.70949936,33.04499817,42682000,6,6,6,6,0,8,8
20150820,32.77299881,33.1495018,32.14500046,32.34149933,57106000,6,6,6,0,6,12,0
20150821,31.98900032,32.00249863,30.61650085,30.62400055,85304000,3,3,3,3,4,4,0
20150824,28.64999962,29.96649933,28.25250053,29.48049927,115406000,0,4,2,4,6,2,2
20150825,30.74550056,30.87249947,29.05550003,29.10300064,70760000,3,3,12,6,4,4,4
20150826,30.51749992,31.58550072,29.95249939,31.43099976,84718000,0,18,0,6,6,6,0
20150827,31.96999931,32.17950058,31.10000038,31.88050079,69826000,20,0,8,15,15,0,18
20150828,31.64100075,31.84399986,31.22800064,31.5189991,39574000,0,0,9,9,0,18,0
20150831,31.37700081,31.79000092,30.88400078,30.91250038,43534000,3,4,4,3,8,6,0
20150901,30.11800003,30.64299965,29.70499992,29.88949966,74042000,1,1,2,3,2,1,0
20150902,30.27949905,30.71699905,29.98550034,30.71699905,51512000,0,5,6,4,4,4,3
20150903,30.85000038,30.98550034,30.14105034,30.3125,35192000,0,6,2,4,4,0,0
20150904,30,30.17350006,29.76250076,30.03499985,41780000,5,6,6,5,0,6,6
20150908,30.62450027,30.81550026,30.20599937,30.7329998,45590000,10,12,10,0,12,12,4
20150909,31.06100082,31.32600021,30.47999954,30.63599968,34042000,8,8,0,6,6,4,0
20150910,30.65500069,31.20800018,30.57150078,31.06749916,38106000,0,4,6,6,0,8,8
20150911,30.98749924,31.28899956,30.87100029,31.28849983,27470000,4,12,12,0,10,12,10
20150914,31.28499985,31.29299927,30.9715004,31.16200066,34046000,5,5,0,4,4,6,0
20150915,31.33499908,31.93499947,31.18899918,31.75699997,41688000,0,4,6,3,3,7,3
20150916,31.77350044,31.89749908,31.61599922,31.79899979,25730000,3,7,3,3,6,4,0
20150917,31.88949966,32.54499817,31.75099945,32.14500046,45494000,0,6,4,4,0,5,5
20150918,31.83950043,32,31.35099983,31.46249962,102668000,4,6,4,0,4,8,0
20150921,31.71999931,31.82449913,31.29700089,31.77199936,35770000,4,4,6,4,6,4,4
20150922,31.35000038,31.37750053,30.77149963,31.1345005,51258000,0,6,3,0,3,6,0
20150923,31.10250092,31.44650078,31,31.11800003,29418000,4,4,6,4,6,4,4
20150924,30.83200073,31.36599922,30.62000084,31.29000092,44802000,0,12,7,0,8,8,3
20150925,31.4885006,31.4885006,30.54999924,30.5984993,43480000,8,8,0,6,6,4,0
20150928,30.5170002,30.7302494,29.46899986,29.74449921,62554000,0,3,2,2,0,7,0
20150929,29.86400032,30.25,29.51099968,29.74850082,46190000,8,8,8,4,12,4,12
20150930,30.16399956,30.43799973,30.03650093,30.42099953,48268000,9,9,8,6,8,6,6
20151001,30.4185009,30.60449982,29.99250031,30.56450081,37352000,0,8,0,12,6,0,10
20151002,30.36000061,31.36700058,30.15649986,31.34550095,53696000,12,0,21,21,0,18,12
20151005,31.60000038,32.15050125,31.35000038,32.07350159,36072000,0,8,18,0,18,8,12
20151006,31.94199944,32.46250153,31.82649994,32.27199936,43326000,3,7,0,7,3,6,0
20151007,32.4620018,32.53044891,31.60750008,32.11800003,41854000,0,3,2,2,2,5,0
20151008,32.06800079,32.22249985,31.27799988,31.95800018,43642000,2,2,2,4,4,2,0
20151009,32,32.29949951,31.76589966,32.18050003,32974000,0,2,4,4,2,2,2
20151012,32.10449982,32.42499924,31.95050049,32.33349991,25504000,0,8,3,3,5,3,4
20151013,32.15750122,32.8905983,32.15750122,32.61500168,36154000,0,4,0,10,0,3,3
20151014,32.66049957,32.9695015,32.44250107,32.55799866,28310000,3,0,10,0,3,4,0
20151015,32.73300171,33.15650177,32.72299957,33.0870018,37714000,4,14,4,14,8,12,8
20151016,33.20550156,33.24850082,32.86000061,33.11000061,32222000,5,3,6,3,5,4,0
20151019,33.05899811,33.3409996,32.97900009,33.30500031,29546000,6,5,6,5,4,6,6
20151020,33.20199966,33.23600006,32.20975113,32.51399994,49964000,0,6,3,0,3,6,0
20151021,32.70750046,32.79349899,32.08649826,32.13050079,35822000,4,4,6,4,6,4,4
20151022,32.33499908,32.88999939,32.20050049,32.58950043,81420000,0,12,6,0,6,6,6
20151023,36.375,36.5,35.07500076,35.09999847,133078000,18,18,0,12,12,12,0
20151026,35.07749939,35.95750046,35.06299973,35.63899994,54332000,18,0,12,12,12,0,18
20151027,35.36899948,35.68099976,35.22750092,35.42449951,44916000,0,6,6,6,0,18,0
20151028,35.36650085,35.64899826,35.15399933,35.64749908,43578000,4,4,4,6,12,3,3
20151029,35.52500153,35.9129982,35.50049973,35.84600067,29120000,3,3,8,6,3,4,3
20151030,35.78649902,35.90000153,35.50249863,35.54050064,38176000,0,5,0,3,2,4,0
20151102,35.5530014,36.08100128,35.29249954,36.05550003,37726000,0,4,5,6,3,6,6
20151103,35.94300079,36.23249817,35.73600006,36.10800171,31308000,3,6,8,3,5,9,0
20151104,36.09999847,36.65499878,36.09500122,36.4054985,34134000,0,6,3,4,3,4,4
20151105,36.4734993,36.97399902,36.4734993,36.5625,37232000,0,4,5,3,6,3,5
20151106,36.57500076,36.77050018,36.3504982,36.68799973,30232000,3,6,6,6,3,10,0
20151109,36.50999832,36.73550034,35.9715004,36.24449921,41396000,0,2,1,2,3,2,0
20151110,36.22000122,36.52949905,35.92499924,36.41600037,32160000,1,1,4,4,4,1,1
20151111,36.6230011,37.04999924,36.51150131,36.77000046,27328000,0,3,6,3,2,2,2
20151112,36.54999924,36.88999939,36.43225098,36.56150055,36744000,0,7,0,2,2,3,0
20151113,36.45849991,36.55749893,35.83649826,35.84999847,41510000,0,3,2,2,0,7,0
20151116,35.77999878,36.47449875,35.56650162,36.44800186,38118000,8,8,8,4,12,4,12
20151117,36.46450043,36.59225082,36.15134811,36.26499939,30218000,5,5,3,4,3,6,0
20151118,36.37900162,37.07049942,36.34999847,37,33686000,0,6,3,7,0,7,3
20151119,36.93700027,37.09999847,36.87149811,36.92050171,26542000,4,3,7,0,6,4,0
20151120,37.32649994,37.89599991,37.15000153,37.83000183,44246000,6,8,4,8,4,8,6
20151123,37.87250137,38.13539886,37.5909996,37.79899979,28290000,0,3,4,0,4,3,0
20151124,37.59999847,37.76395035,36.88150024,37.41400146,46662000,4,4,3,4,3,6,0
20151125,37.4070015,37.59999847,37.3030014,37.40750122,22442000,0,4,2,4,6,2,2
20151127,37.42300034,37.67050171,37.37450027,37.51300049,16770000,3,3,12,6,4,4,4
20151130,37.44049835,37.74649811,37.06349945,37.13000107,41952000,0,7,0,2,2,3,0
20151201,37.35549927,38.44749832,37.33499908,38.35200119,42692000,11,4,6,6,4,11,0
20151202,38.44499969,38.79774857,37.94800186,38.11899948,44608000,3,3,3,0,9,0,0
20151203,38.30049896,38.44974899,37.28150177,37.6269989,51812000,4,4,3,5,0,8,0
20151204,37.65499878,38.42449951,37.5,38.34049988,55146000,5,8,5,4,8,4,8
20151207,38.38850021,38.43650055,37.75450134,38.16249847,36246000,5,5,3,4,3,6,0
20151208,37.89450073,38.24000168,37.70999908,38.11849976,36590000,0,6,4,4,0,5,5
20151209,37.95849991,38.21149826,36.85005188,37.58050156,54000000,4,6,4,0,4,8,0
20151210,37.64250183,37.79249954,37.19150162,37.47299957,39768000,4,4,6,4,6,4,4
20151211,37.05799866,37.28549957,36.83750153,36.94350052,44488000,0,6,3,0,3,6,0
20151214,37.08950043,37.43650055,36.20849991,37.38850021,48250000,8,8,4,6,6,6,6
20151215,37.65000153,37.90399933,37.15050125,37.16999817,53324000,0,3,2,0,5,0,0
20151216,37.5,38.02949905,36.97174835,37.90449905,39866000,6,6,4,11,0,11,4
20151217,38.12099838,38.13399887,37.45000076,37.4715004,31068000,4,3,7,0,6,4,0
20151218,37.32550049,37.70650101,36.90750122,36.96549988,62974000,4,4,3,4,3,6,0
20151221,37.30649948,37.5,37,37.38850021,30514000,0,8,4,3,6,3,6
20151222,37.58250046,37.74250031,37.2765007,37.5,27308000,8,8,4,6,6,6,6
20151223,37.67350006,37.71049881,37.20000076,37.51549911,31318000,0,4,0,9,6,3,8
20151224,37.47750092,37.56750107,37.33100128,37.41999817,10544000,3,0,9,9,3,12,0
20151228,37.64599991,38.1495018,37.47600174,38.12549973,30306000,4,10,12,6,12,10,4
20151229,38.33449936,38.99900055,38.32149887,38.83000183,35300000,0,12,3,9,9,0,3
20151230,38.83000183,38.88000107,38.34500122,38.54999924,25866000,8,3,6,9,0,4,0
20151231,38.47499847,38.47499847,37.91699982,37.94400024,30018000,4,3,5,3,3,8,0
20160104,37.15000153,37.20299911,36.56290054,37.09199905,65456000,2,2,2,4,4,2,0
20160105,37.32249832,37.59999847,36.93199921,37.12900162,39014000,0,2,4,4,2,2,2
20160106,36.5,37.35900116,36.44599915,37.18099976,38940000,0,9,6,3,6,3,3
20160107,36.51549911,36.92499924,35.95299911,36.31949997,59274000,0,6,0,6,0,0,0
20160108,36.57249832,36.66149902,35.65000153,35.7234993,49018000,8,6,8,6,0,10,10
20160111,35.83050156,35.94274902,35.17699814,35.80149841,41812000,12,12,12,0,12,12,12
20160112,36.08399963,36.4375,35.86584854,36.30350113,40490000,12,12,0,6,6,6,6
20160113,36.54249954,36.73699951,34.93050003,35.02799988,50034000,0,0,0,0,0,0,0
20160114,35.26900101,36.09624863,34.45500183,35.73600006,44516000,6,6,6,6,0,12,12
20160115,34.61449814,35.3370018,34.26850128,34.72249985,72162000,6,6,6,0,6,12,0
20160119,35.16500092,35.49900055,34.67050171,35.08950043,45362000,4,4,6,4,6,4,4
20160120,34.43050003,35.34249878,33.6629982,34.92250061,68900000,0,9,5,0,6,8,4
20160121,35.10900116,35.95949936,34.72299957,35.32949829,48244000,12,10,0,10,12,6,6
20160122,36.18000031,36.40650177,36.00605011,36.26250076,40236000,0,0,12,0,6,6,0
20160125,36.17900085,36.48400116,35.50049973,35.58349991,34234000,0,12,0,6,6,0,0
20160126,35.69250107,35.91400146,35.32400131,35.65200043,26634000,6,6,6,6,0,8,8
20160127,35.68349838,35.91175079,34.7195015,34.99950027,43884000,6,6,6,0,6,12,0
20160128,36.11100006,36.68450165,35.61750031,36.54800034,53528000,8,8,4,6,6,6,6
20160129,36.57649994,37.24950027,36.34000015,37.14749908,69486000,0,4,3,0,10,0,3
20160201,37.52299881,37.89300156,37.16350174,37.59999847,102784000,4,4,8,12,8,4,16
20160202,39.22499847,39.49349976,38.23249817,38.23249817,126962000,4,8,11,15,4,14,12
20160203,38.51100159,38.72499847,36.02500153,36.34749985,123420000,3,6,8,3,5,9,0
20160204,36.14049911,36.34999847,35.0929985,35.40050125,103374000,0,4,4,3,3,3,3
20160205,35.19350052,35.19950104,34.00749969,34.17850113,102114000,0,8,4,0,4,6,4
20160208,33.39250183,34.20149994,33.15299988,34.13700104,84948000,10,10,0,8,6,8,6
20160209,33.61600113,34.99499893,33.43849945,33.9054985,72178000,0,0,6,0,12,0,6
20160210,34.3429985,35.06549835,34.10649872,34.20600128,52760000,0,12,0,24,0,12,0
20160211,33.75,34.46749878,33.44340134,34.1554985,60480000,8,0,18,8,12,0,18
20160212,34.51300049,34.6875,33.93000031,34.11999893,42828000,0,12,12,12,0,14,14
20160216,34.64899826,34.90000153,34.25249863,34.54999924,50400000,10,12,10,0,12,12,4
20160217,34.90449905,35.48749924,34.56900024,35.41999817,49852000,18,20,0,15,15,8,0
20160218,35.5,35.61750031,34.80149841,34.86750031,37664000,9,0,3,3,3,0,0
20160219,34.75149918,35.15404892,34.70249939,35.04550171,31786000,6,6,6,6,0,12,12
20160222,35.37250137,35.66199875,35.12549973,35.32300186,38996000,12,12,12,0,12,12,12
20160223,35.07249832,35.41999817,34.67900085,34.79249954,40186000,7,7,0,4,4,6,0
20160224,34.44599915,35,34.03900146,34.97800064,39272000,0,6,4,4,0,7,7
20160225,35.00049973,35.29899979,34.5292511,35.28749847,32844000,12,14,14,0,14,14,12
20160226,35.42900085,35.67150116,35.04299927,35.25350189,44870000,7,7,0,4,4,6,0
20160229,35.01599884,35.54449844,34.88399887,34.88850021,49622000,0,3,2,2,0,7,0
20160301,35.18099976,35.94049835,34.98849869,35.94049835,43028000,9,10,10,4,14,7,12
20160302,35.95000076,36,35.59999847,35.94250107,32580000,5,5,3,4,3,6,0
20160303,35.93399811,35.97249985,35.30099869,35.62099838,39160000,0,4,2,3,0,5,0
20160304,35.74950027,35.82450104,35.30099869,35.54449844,39442000,3,4,3,6,8,3,3
20160307,35.34500122,35.40454865,34.34500122,34.75799942,59702000,2,2,6,4,2,4,0
20160308,34.42950058,35.1894989,34.26699829,34.69850159,41526000,0,4,4,3,3,3,3
20160309,34.92350006,35.2840004,34.70000076,35.26200104,28430000,0,12,7,0,8,8,3
20160310,35.40599823,35.8219986,35.16799927,35.64099884,56670000,15,18,0,15,18,8,8
20160311,36,36.34600067,35.85625076,36.3409996,39416000,20,0,8,20,8,8,8
20160314,36.34049988,36.77500153,36.25749969,36.5245018,34366000,0,4,16,4,9,8,13
20160315,36.34600067,36.61449814,36.23849869,36.41650009,34420000,3,5,3,4,3,8,0
20160316,36.31850052,36.87350082,36.2254982,36.80450058,32488000,0,4,2,4,6,2,2
20160317,36.82249832,37.1534996,36.79999924,36.88899994,37216000,2,2,6,4,2,4,0
20160318,37.0929985,37.09999847,36.59149933,36.88000107,59614000,0,3,2,2,2,3,0
20160321,36.82500076,37.125,36.67580032,37.10449982,36730000,0,8,4,3,6,3,6
20160322,36.8730011,37.25,36.8730011,37.03749847,25394000,5,5,3,4,3,6,0
20160323,37.11800003,37.2859993,36.80749893,36.90299988,28642000,0,4,2,3,0,5,0
20160324,36.6004982,36.88734818,36.54999924,36.76499939,31898000,2,2,2,3,4,3,0
20160328,36.83950043,36.94950104,36.625,36.67649841,26026000,2,2,8,6,4,2,4
20160329,36.72949982,37.36249924,36.43799973,37.23849869,38076000,0,16,6,6,10,6,0
20160330,37.50500107,37.89400101,37.43700027,37.5265007,35648000,20,12,8,18,18,0,12
20160331,37.46250153,37.54249954,37.04700089,37.24750137,34376000,9,0,9,12,0,12,0
20160401,36.93000031,37.51699829,36.84999847,37.49549866,31534000,6,6,8,6,8,9,9
20160404,37.50299835,37.63999939,37.12149811,37.26449966,22684000,6,3,6,3,4,8,0
20160405,36.90000153,37.13999939,36.76850128,36.88999939,22646000,0,3,2,2,2,3,0
20160406,36.78850174,37.31200027,36.77799988,37.28450012,21074000,0,8,4,3,6,3,6
20160407,37.26850128,37.34999847,36.81399918,37.01399994,29064000,5,5,3,4,3,6,0
20160408,37.19850159,37.27249908,36.77750015,36.95750046,25816000,0,6,4,4,0,5,5
20160411,37.15100098,37.25,36.80250168,36.80500031,24402000,5,8,5,0,5,8,5
20160412,36.90000153,37.19150162,36.55049896,37.15449905,27060000,10,10,0,8,6,8,6
20160413,37.45800018,37.71900177,37.21305084,37.58599854,34142000,0,0,9,0,9,0,0
20160414,37.70050049,37.8655014,37.63525009,37.65999985,22706000,0,12,4,12,4,0,14
20160415,37.69900131,38.04999924,37.63470078,37.95000076,36186000,9,9,12,9,0,11,16
20160418,38.02299881,38.40250015,37.86500168,38.33050156,31176000,12,14,14,0,14,14,12
20160419,38.4754982,38.49499893,37.46649933,37.69649887,40610000,7,7,0,4,4,6,0
20160420,37.90000153,37.90660095,37.50049973,37.63349915,30584000,0,6,4,4,0,7,7
20160421,37.76900101,38.02249908,37.47750092,37.95700073,61210000,12,12,12,0,12,12,12
20160422,36.31499863,36.80599976,35.68050003,35.93849945,119038000,7,7,0,4,4,6,0
20160425,35.80500031,36.19649887,35.77949905,36.15750122,39184000,0,6,4,4,0,7,7
20160426,36.27099991,36.28829956,35.15129852,35.4070015,54892000,8,8,8,0,7,12,7
20160427,35.36449814,35.44900131,34.6182518,35.29199982,61972000,8,8,0,6,6,6,6
20160428,35.4129982,35.70849991,34.47750092,34.55099869,57346000,0,0,5,0,2,3,0
20160429,34.53499985,34.88100052,34.45000076,34.65050125,49754000,4,9,4,10,4,10,9
20160502,34.88150024,35.0320015,34.54999924,34.91049957,32906000,0,8,8,0,10,3,3
20160503,34.84349823,34.89199829,34.59999847,34.61800003,30876000,6,9,0,8,3,4,0
20160504,34.5245018,34.98749924,34.45050049,34.78499985,33870000,9,4,10,10,4,9,12
20160505,34.88499832,35.11600113,34.7859993,35.07149887,33670000,8,16,16,0,16,12,12
20160506,34.91899872,35.5929985,34.90534973,35.55599976,36586000,12,12,0,6,6,6,6
20160509,35.59999847,35.9355011,35.5,35.64500046,30206000,0,0,0,0,0,0,0
20160510,35.83750153,36.17499924,35.7859993,36.1590004,31392000,4,9,9,9,0,13,18
20160511,36.17050171,36.22399902,35.63999939,35.76449966,33842000,6,6,6,0,6,12,0
20160512,35.85300064,35.96250153,35.45000076,35.66550064,27214000,4,4,6,4,6,4,4
20160513,35.5965004,35.83309937,35.46300125,35.54150009,26290000,0,8,4,0,4,6,4
20160516,35.45650101,35.92399979,35.28250122,35.82450104,26342000,10,10,0,8,6,8,6
20160517,35.79949951,36.07600021,35.20550156,35.31150055,40024000,0,0,4,0,4,0,0
20160518,35.18349838,35.58000183,35.03150177,35.33150101,35336000,6,8,6,8,0,10,10
20160519,35.11800003,35.29999924,34.84000015,35.01599884,33404000,4,6,4,0,4,8,0
20160520,35.08100128,35.72900009,35.02600098,35.48699951,36568000,8,8,4,6,6,6,6
20160523,35.32649994,35.57389832,35.20899963,35.2120018,26614000,0,3,2,0,5,0,0
20160524,35.3429985,36.04850006,35.3429985,36.00450134,38590000,6,6,4,11,0,11,4
20160525,36.0379982,36.37549973,35.98524857,36.26350021,32584000,6,4,11,0,11,4,6
20160526,36.14350128,36.41650009,36.01399994,36.20600128,31526000,3,7,0,7,3,6,0
20160527,36.20050049,36.69680023,36.20000076,36.63299942,39500000,0,6,3,4,3,5,5
20160531,36.5870018,36.98649979,36.56299973,36.7859993,42590000,6,3,6,3,4,8,0
20160601,36.72650146,36.86050034,36.53300095,36.70750046,25072000,0,3,2,2,2,3,0
20160602,36.625,36.65100098,36.20849991,36.52000046,26836000,0,2,1,2,3,2,0
20160603,36.46350098,36.47449875,36.02799988,36.11700058,24526000,1,1,2,3,2,1,0
20160606,36.24549866,36.24549866,35.73049927,35.82749939,31306000,0,1,2,3,2,1,1
20160607,35.99200058,36.09899902,35.82749939,35.83250046,26724000,0,3,6,3,2,2,2
20160608,36.19800186,36.42850113,36.02899933,36.41400146,31674000,13,18,4,9,9,9,0
20160609,36.14350128,36.47700119,36.1167984,36.42900085,19778000,18,0,12,12,12,0,18
20160610,35.9734993,36.29449844,35.82149887,35.97050095,24328000,0,6,6,6,0,18,0
20160613,35.82550049,36.27199936,35.82550049,35.91799927,25178000,4,4,4,6,12,3,3
20160614,35.82400131,36.12350082,35.65599823,35.91350174,26122000,3,3,12,6,4,4,4
20160615,35.95000076,36.14899826,35.8655014,35.94599915,24290000,0,12,0,3,3,3,3
20160616,35.74549866,35.83250046,35.1629982,35.51800156,39650000,0,0,0,0,0,0,0
20160617,35.43249893,35.44100189,34.42259979,34.58599854,68048000,3,3,3,3,0,12,0
20160620,34.93849945,35.12400055,34.67050171,34.6855011,41650000,8,8,8,4,12,4,12
20160621,34.91999817,35.13850021,34.6004982,34.79700089,29312000,9,9,8,6,8,6,6
20160622,34.95299911,35.04299927,34.65409851,34.8730011,23686000,0,8,0,12,6,0,10
20160623,34.87250137,35.09749985,34.34999847,35.09349823,43428000,12,0,21,12,0,21,0
20160624,33.75849915,34.47000122,33.67250061,33.76100159,88980000,0,6,6,0,12,0,0
20160627,33.54999924,33.61500168,33.16419983,33.4129982,52580000,6,6,6,6,0,8,8
20160628,33.94850159,34.01649857,33.65000153,34.0019989,43476000,7,12,7,0,8,8,8
20160629,34.15000153,34.37144852,34.07049942,34.20550156,38652000,10,10,0,6,8,6,8
20160630,34.27349854,34.61600113,34.18249893,34.60499954,31954000,0,0,0,12,0,6,6
20160701,34.61000061,35.03250122,34.60649872,34.96049881,26894000,0,0,20,0,15,8,15
20160705,34.8030014,34.84700012,34.44400024,34.74750137,29252000,0,8,0,8,3,9,0
20160706,34.49900055,35.08399963,34.45449829,34.88850021,28238000,0,6,3,4,3,5,5
20160707,34.90399933,34.90999985,34.41075134,34.76800156,26084000,6,3,6,3,4,8,0
20160708,34.97499847,35.28549957,34.82175064,35.28150177,31504000,0,8,3,4,3,5,3
20160711,35.40250015,35.82550049,35.36199951,35.75450134,22236000,0,4,3,0,10,0,3
20160712,35.95600128,36.14699936,35.79550171,36.0320015,26738000,4,4,8,12,8,4,16
20160713,36.18099976,36.20000076,35.84249878,35.84899902,18718000,3,6,6,6,3,12,0
20160714,36.07899857,36.11050034,35.9015007,36.04750061,19004000,4,2,4,6,8,2,2
20160715,36.28649902,36.28699875,35.95275116,35.99250031,25586000,0,2,3,2,1,2,0
20160718,36.13550186,36.80649948,36.05950165,36.68899918,25910000,0,8,3,4,3,5,3
20160719,36.49449921,36.84949875,36.45000076,36.84799957,24550000,0,3,2,0,5,0,0
20160720,36.86650085,37.10649872,36.85499954,37.05950165,25794000,6,8,9,8,0,9,12
20160721,37.01800156,37.08449936,36.79154968,36.93149948,20526000,4,6,4,0,4,8,0
20160722,37.0929985,37.16199875,36.82799911,37.13700104,25196000,4,4,6,4,6,4,4
20160725,37.03350067,37.13050079,36.875,36.98849869,20648000,0,6,3,0,3,6,0
20160726,36.95199966,37.08449936,36.71350098,36.92100143,23734000,4,4,6,4,6,4,4
20160727,36.91400146,37.22299957,36.84999847,37.08850098,30250000,0,12,6,0,6,6,6
20160728,37.35200119,37.43249893,36.96500015,37.29550171,70604000,18,13,0,9,9,9,4
20160729,38.63550186,38.92750168,38.33850098,38.4394989,76830000,16,0,4,4,4,4,0
20160801,38.05450058,39.02149963,38.05450058,38.64400101,54010000,0,0,0,0,0,0,0
20160802,38.43450165,38.79199982,38.39250183,38.55350113,35690000,3,3,3,3,0,12,0
20160803,38.35900116,38.66049957,38.3409996,38.6590004,25748000,4,4,4,6,12,3,3
20160804,38.61100006,38.70349884,38.43975067,38.58050156,22806000,2,2,6,4,2,4,0
20160805,38.68899918,39.15200043,38.61700058,39.11100006,36024000,0,8,3,4,3,5,3
20160808,39.09999847,39.13150024,38.90454865,39.08800125,22158000,0,3,2,0,5,0,0
20160809,39.05500031,39.4469986,39.0284996,39.21300125,26378000,6,6,6,6,0,8,8
20160810,39.1875,39.34059906,39.13890076,39.23400116,15728000,4,6,4,0,4,8,0
20160811,39.25,39.48749924,39.14849854,39.24250031,19502000,3,3,3,3,4,4,0
20160812,39.07500076,39.16975021,39.02000046,39.1609993,14810000,0,2,1,2,3,2,0
20160815,39.1875,39.37450027,39.00550079,39.12200165,18764000,1,1,4,4,4,1,1
20160816,39.01499939,39.04899979,38.67219925,38.85699844,20560000,0,2,3,2,1,2,0
20160817,38.86600113,39.04050064,38.67649841,38.99549866,18484000,0,4,4,3,3,3,3
20160818,39.00049973,39.14300156,38.84999847,38.875,14388000,0,6,3,0,3,6,0
20160819,38.75,38.85499954,38.65650177,38.77099991,17230000,4,4,6,4,6,4,4
20160822,38.66350174,38.72700119,38.50249863,38.60749817,19028000,0,6,3,0,3,6,0
20160823,38.77399826,38.8219986,38.58924866,38.60400009,18564000,8,8,4,6,6,6,6
20160824,38.52899933,38.72499847,38.35350037,38.48199844,21440000,0,3,2,0,5,0,0
20160825,38.34999847,38.5945015,38.15924835,38.47050095,18538000,6,6,4,11,0,11,4
20160826,38.45000076,38.80400085,38.29249954,38.47700119,23334000,9,8,13,0,16,4,4
20160829,38.43700027,38.74950027,38.33074951,38.60749817,16952000,12,22,0,18,8,8,0
20160830,38.46649933,38.72330093,38.34199905,38.45449829,22600000,9,0,3,3,3,0,0
20160831,38.3504982,38.45449829,38.26900101,38.35250092,24972000,6,6,6,6,0,12,12
20160901,38.46250153,38.55099869,38.21500015,38.43899918,18502000,12,12,12,0,12,12,12
20160902,38.65050125,38.69599915,38.42050171,38.57300186,21454000,12,12,0,6,6,6,6
20160906,38.67250061,39.09999847,38.54999924,39.00400162,28856000,0,0,0,0,0,0,0
20160907,39,39.13650131,38.81000137,39.01750183,17874000,0,0,0,0,0,0,0
20160908,38.92950058,39.01750183,38.67900085,38.76599884,25406000,3,3,3,3,0,12,0
20160909,38.50500107,38.66225052,37.98300171,37.98300171,37710000,2,2,2,3,6,3,0
20160912,37.75650024,38.51449966,37.70000076,38.45100021,26220000,2,2,8,6,4,2,4
20160913,38.22399902,38.31100082,37.79000092,37.98450089,27900000,0,5,2,2,2,3,0
20160914,37.98049927,38.38399887,37.95550156,38.12450027,21748000,0,6,6,6,0,6,6
20160915,38.14450073,38.68999863,37.9980011,38.58800125,26102000,9,15,12,0,14,12,4
